Global_Sales,Year,Genre
'\'(-inf-0.045]\'','\'(2004-2008]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2004-2008]\'',Puzzle
'\'(0.255-0.615]\'','\'(2004-2008]\'',Adventure
'\'(0.045-0.115]\'','\'(2004-2008]\'',Misc
'\'(0.045-0.115]\'','\'(2004-2008]\'',Shooter
'\'(0.615-inf)\'','\'(2004-2008]\'',Puzzle
'\'(0.045-0.115]\'','\'(2004-2008]\'',Puzzle
'\'(0.255-0.615]\'','\'(2004-2008]\'',Puzzle
'\'(0.045-0.115]\'','\'(2004-2008]\'',Simulation
'\'(0.045-0.115]\'','\'(2004-2008]\'',Puzzle
'\'(0.045-0.115]\'','\'(2004-2008]\'',Adventure
'\'(0.045-0.115]\'','\'(2004-2008]\'',Puzzle
'\'(0.115-0.255]\'','\'(2004-2008]\'',Action
'\'(0.115-0.255]\'','\'(2004-2008]\'',Role-Playing
'\'(0.115-0.255]\'','\'(2004-2008]\'',Role-Playing
'\'(0.115-0.255]\'','\'(2004-2008]\'',Adventure
'\'(0.115-0.255]\'','\'(2004-2008]\'',Sports
'\'(0.045-0.115]\'','\'(2004-2008]\'',Action
'\'(0.045-0.115]\'','\'(2004-2008]\'',Strategy
'\'(0.045-0.115]\'','\'(2004-2008]\'',Adventure
'\'(0.045-0.115]\'','\'(2004-2008]\'',Simulation
'\'(0.045-0.115]\'','\'(2004-2008]\'',Adventure
'\'(-inf-0.045]\'','\'(2004-2008]\'',Strategy
'\'(-inf-0.045]\'','\'(2004-2008]\'',Strategy
'\'(-inf-0.045]\'','\'(2004-2008]\'',Simulation
'\'(-inf-0.045]\'','\'(2004-2008]\'',Simulation
'\'(0.115-0.255]\'','\'(2004-2008]\'',Misc
'\'(0.115-0.255]\'','\'(2004-2008]\'',Action
'\'(0.045-0.115]\'','\'(2004-2008]\'',Adventure
'\'(0.045-0.115]\'','\'(2004-2008]\'',Role-Playing
'\'(0.115-0.255]\'','\'(2004-2008]\'',Role-Playing
'\'(0.115-0.255]\'','\'(2004-2008]\'',Action
'\'(0.045-0.115]\'','\'(2004-2008]\'',Misc
'\'(0.045-0.115]\'','\'(2004-2008]\'',Shooter
'\'(0.045-0.115]\'','\'(2004-2008]\'',Adventure
'\'(-inf-0.045]\'','\'(2004-2008]\'',Adventure
'\'(-inf-0.045]\'','\'(2004-2008]\'',Adventure
'\'(-inf-0.045]\'','\'(2004-2008]\'',Misc
'\'(-inf-0.045]\'','\'(2004-2008]\'',Misc
'\'(-inf-0.045]\'','\'(2004-2008]\'',Adventure
'\'(-inf-0.045]\'','\'(2004-2008]\'',Adventure
'\'(-inf-0.045]\'','\'(2004-2008]\'',Action
'\'(-inf-0.045]\'','\'(2004-2008]\'',Adventure
'\'(-inf-0.045]\'','\'(2004-2008]\'',Adventure
'\'(0.045-0.115]\'','\'(2004-2008]\'',Adventure
'\'(0.045-0.115]\'','\'(2004-2008]\'',Misc
'\'(0.045-0.115]\'','\'(2004-2008]\'',Misc
'\'(-inf-0.045]\'','\'(2004-2008]\'',Action
'\'(-inf-0.045]\'','\'(2004-2008]\'',Misc
'\'(0.115-0.255]\'','\'(2004-2008]\'',Role-Playing
'\'(0.115-0.255]\'','\'(2004-2008]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2004-2008]\'',Misc
'\'(-inf-0.045]\'','\'(2004-2008]\'',Adventure
'\'(0.255-0.615]\'','\'(2004-2008]\'',Misc
'\'(-inf-0.045]\'','\'(2004-2008]\'',Puzzle
'\'(0.255-0.615]\'','\'(2004-2008]\'',Simulation
'\'(0.255-0.615]\'','\'(2004-2008]\'',Role-Playing
'\'(0.255-0.615]\'','\'(2004-2008]\'',Simulation
'\'(0.115-0.255]\'','\'(2004-2008]\'',Puzzle
'\'(0.115-0.255]\'','\'(2004-2008]\'',Role-Playing
'\'(0.115-0.255]\'','\'(2004-2008]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2004-2008]\'',Strategy
'\'(0.045-0.115]\'','\'(2004-2008]\'',Adventure
'\'(0.045-0.115]\'','\'(2004-2008]\'',Misc
'\'(0.045-0.115]\'','\'(2004-2008]\'',Adventure
'\'(-inf-0.045]\'','\'(2004-2008]\'',Adventure
'\'(0.255-0.615]\'','\'(2004-2008]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2004-2008]\'',Simulation
'\'(0.115-0.255]\'','\'(2004-2008]\'',Shooter
'\'(0.045-0.115]\'','\'(2004-2008]\'',Puzzle
'\'(-inf-0.045]\'','\'(2004-2008]\'',Racing
'\'(0.045-0.115]\'','\'(2004-2008]\'',Sports
'\'(0.045-0.115]\'','\'(2004-2008]\'',Racing
'\'(0.045-0.115]\'','\'(2004-2008]\'',Adventure
'\'(0.045-0.115]\'','\'(2004-2008]\'',Adventure
'\'(-inf-0.045]\'','\'(2004-2008]\'',Adventure
'\'(0.115-0.255]\'','\'(2004-2008]\'',Strategy
'\'(0.045-0.115]\'','\'(2004-2008]\'',Action
'\'(0.045-0.115]\'','\'(2004-2008]\'',Action
'\'(-inf-0.045]\'','\'(2004-2008]\'',Misc
'\'(0.115-0.255]\'','\'(2004-2008]\'',Platform
'\'(0.115-0.255]\'','\'(2004-2008]\'',Racing
'\'(0.045-0.115]\'','\'(2004-2008]\'',Strategy
'\'(0.045-0.115]\'','\'(2004-2008]\'',Adventure
'\'(-inf-0.045]\'','\'(2004-2008]\'',Puzzle
'\'(0.255-0.615]\'','\'(2004-2008]\'',Puzzle
'\'(0.045-0.115]\'','\'(2004-2008]\'',Puzzle
'\'(0.045-0.115]\'','\'(2004-2008]\'',Action
'\'(0.045-0.115]\'','\'(2004-2008]\'',Adventure
'\'(0.045-0.115]\'','\'(2004-2008]\'',Action
'\'(0.045-0.115]\'','\'(2004-2008]\'',Role-Playing
'\'(0.615-inf)\'','\'(2004-2008]\'',Misc
'\'(0.115-0.255]\'','\'(2004-2008]\'',Simulation
'\'(-inf-0.045]\'','\'(2004-2008]\'',Simulation
'\'(0.615-inf)\'','\'(2004-2008]\'',Action
'\'(0.255-0.615]\'','\'(2004-2008]\'',Adventure
'\'(0.115-0.255]\'','\'(2004-2008]\'',Puzzle
'\'(0.115-0.255]\'','\'(2004-2008]\'',Puzzle
'\'(0.115-0.255]\'','\'(2004-2008]\'',Puzzle
'\'(0.045-0.115]\'','\'(2004-2008]\'',Adventure
'\'(0.045-0.115]\'','\'(2004-2008]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2004-2008]\'',Misc
'\'(0.615-inf)\'','\'(2004-2008]\'',Misc
'\'(0.045-0.115]\'','\'(2004-2008]\'',Sports
'\'(-inf-0.045]\'','\'(2004-2008]\'',Puzzle
'\'(0.255-0.615]\'','\'(2004-2008]\'',Adventure
'\'(0.255-0.615]\'','\'(2004-2008]\'',Misc
'\'(0.615-inf)\'','\'(2004-2008]\'',Simulation
'\'(0.255-0.615]\'','\'(2004-2008]\'',Misc
'\'(0.255-0.615]\'','\'(2004-2008]\'',Simulation
'\'(0.045-0.115]\'','\'(2004-2008]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2004-2008]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2004-2008]\'',Racing
'\'(-inf-0.045]\'','\'(2004-2008]\'',Simulation
'\'(-inf-0.045]\'','\'(2004-2008]\'',Platform
'\'(-inf-0.045]\'','\'(2004-2008]\'',Adventure
'\'(-inf-0.045]\'','\'(2004-2008]\'',Action
'\'(0.045-0.115]\'','\'(2004-2008]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2004-2008]\'',Action
'\'(-inf-0.045]\'','\'(2004-2008]\'',Misc
'\'(0.115-0.255]\'','\'(2004-2008]\'',Puzzle
'\'(0.045-0.115]\'','\'(2004-2008]\'',Sports
'\'(-inf-0.045]\'','\'(2004-2008]\'',Simulation
'\'(0.115-0.255]\'','\'(2004-2008]\'',Role-Playing
'\'(0.115-0.255]\'','\'(2004-2008]\'',Shooter
'\'(0.045-0.115]\'','\'(2004-2008]\'',Platform
'\'(-inf-0.045]\'','\'(2004-2008]\'',Adventure
'\'(0.115-0.255]\'','\'(2004-2008]\'',Simulation
'\'(0.115-0.255]\'','\'(2004-2008]\'',Action
'\'(0.115-0.255]\'','\'(2004-2008]\'',Puzzle
'\'(0.045-0.115]\'','\'(2004-2008]\'',Racing
'\'(0.045-0.115]\'','\'(2004-2008]\'',Simulation
'\'(-inf-0.045]\'','\'(2004-2008]\'',Action
'\'(-inf-0.045]\'','\'(2004-2008]\'',Shooter
'\'(-inf-0.045]\'','\'(2004-2008]\'',Sports
'\'(-inf-0.045]\'','\'(2004-2008]\'',Simulation
'\'(0.255-0.615]\'','\'(2004-2008]\'',Sports
'\'(-inf-0.045]\'','\'(2004-2008]\'',Racing
'\'(-inf-0.045]\'','\'(2004-2008]\'',Misc
'\'(-inf-0.045]\'','\'(2004-2008]\'',Sports
'\'(0.045-0.115]\'','\'(2004-2008]\'',Strategy
'\'(0.115-0.255]\'','\'(2004-2008]\'',Puzzle
'\'(0.045-0.115]\'','\'(2004-2008]\'',Racing
'\'(0.255-0.615]\'','\'(2004-2008]\'',Fighting
'\'(0.115-0.255]\'','\'(2004-2008]\'',Action
'\'(0.045-0.115]\'','\'(2004-2008]\'',Action
'\'(0.045-0.115]\'','\'(2004-2008]\'',Fighting
'\'(0.045-0.115]\'','\'(2004-2008]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2004-2008]\'',Misc
'\'(-inf-0.045]\'','\'(2004-2008]\'',Action
'\'(-inf-0.045]\'','\'(2004-2008]\'',Sports
'\'(-inf-0.045]\'','\'(2004-2008]\'',Action
'\'(-inf-0.045]\'','\'(2004-2008]\'',Strategy
'\'(0.045-0.115]\'','\'(2004-2008]\'',Simulation
'\'(-inf-0.045]\'','\'(2004-2008]\'',Action
'\'(0.115-0.255]\'','\'(2004-2008]\'',Misc
'\'(0.045-0.115]\'','\'(2004-2008]\'',Platform
'\'(0.045-0.115]\'','\'(2004-2008]\'',Platform
'\'(0.115-0.255]\'','\'(2004-2008]\'',Adventure
'\'(0.045-0.115]\'','\'(2004-2008]\'',Adventure
'\'(-inf-0.045]\'','\'(2004-2008]\'',Adventure
'\'(-inf-0.045]\'','\'(2004-2008]\'',Adventure
'\'(-inf-0.045]\'','\'(2004-2008]\'',Simulation
'\'(0.115-0.255]\'','\'(2004-2008]\'',Sports
'\'(0.045-0.115]\'','\'(2004-2008]\'',Adventure
'\'(-inf-0.045]\'','\'(2004-2008]\'',Sports
'\'(-inf-0.045]\'','\'(2004-2008]\'',Adventure
'\'(-inf-0.045]\'','\'(2004-2008]\'',Adventure
'\'(-inf-0.045]\'','\'(2004-2008]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2004-2008]\'',Puzzle
'\'(0.045-0.115]\'','\'(2004-2008]\'',Simulation
'\'(-inf-0.045]\'','\'(2004-2008]\'',Puzzle
'\'(-inf-0.045]\'','\'(2004-2008]\'',Adventure
'\'(-inf-0.045]\'','\'(2004-2008]\'',Sports
'\'(-inf-0.045]\'','\'(2004-2008]\'',Puzzle
'\'(0.115-0.255]\'','\'(2004-2008]\'',Puzzle
'\'(0.115-0.255]\'','\'(2004-2008]\'',Misc
'\'(0.045-0.115]\'','\'(2004-2008]\'',Misc
'\'(0.045-0.115]\'','\'(2004-2008]\'',Puzzle
'\'(0.045-0.115]\'','\'(2004-2008]\'',Misc
'\'(-inf-0.045]\'','\'(2004-2008]\'',Adventure
'\'(-inf-0.045]\'','\'(2004-2008]\'',Misc
'\'(0.045-0.115]\'','\'(2004-2008]\'',Adventure
'\'(0.045-0.115]\'','\'(2004-2008]\'',Puzzle
'\'(0.045-0.115]\'','\'(2004-2008]\'',Misc
'\'(-inf-0.045]\'','\'(2004-2008]\'',Misc
'\'(-inf-0.045]\'','\'(2004-2008]\'',Misc
'\'(0.045-0.115]\'','\'(2004-2008]\'',Misc
'\'(-inf-0.045]\'','\'(2004-2008]\'',Adventure
'\'(0.045-0.115]\'','\'(2004-2008]\'',Misc
'\'(-inf-0.045]\'','\'(2004-2008]\'',Adventure
'\'(0.045-0.115]\'','\'(2004-2008]\'',Sports
'\'(-inf-0.045]\'','\'(2004-2008]\'',Racing
'\'(-inf-0.045]\'','\'(2004-2008]\'',Simulation
'\'(0.045-0.115]\'','\'(2004-2008]\'',Simulation
'\'(-inf-0.045]\'','\'(2004-2008]\'',Simulation
'\'(0.045-0.115]\'','\'(2004-2008]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2004-2008]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2004-2008]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2004-2008]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2004-2008]\'',Action
'\'(-inf-0.045]\'','\'(2004-2008]\'',Adventure
'\'(0.045-0.115]\'','\'(2004-2008]\'',Racing
'\'(-inf-0.045]\'','\'(2004-2008]\'',Misc
'\'(0.045-0.115]\'','\'(2004-2008]\'',Misc
'\'(-inf-0.045]\'','\'(2004-2008]\'',Simulation
'\'(0.045-0.115]\'','\'(2004-2008]\'',Misc
'\'(0.045-0.115]\'','\'(2004-2008]\'',Misc
'\'(-inf-0.045]\'','\'(2004-2008]\'',Misc
'\'(-inf-0.045]\'','\'(2004-2008]\'',Misc
'\'(0.045-0.115]\'','\'(2004-2008]\'',Simulation
'\'(0.045-0.115]\'','\'(2004-2008]\'',Simulation
'\'(0.045-0.115]\'','\'(2004-2008]\'',Misc
'\'(-inf-0.045]\'','\'(2004-2008]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2004-2008]\'',Misc
'\'(0.045-0.115]\'','\'(2004-2008]\'',Action
'\'(-inf-0.045]\'','\'(2004-2008]\'',Racing
'\'(0.045-0.115]\'','\'(2004-2008]\'',Simulation
'\'(-inf-0.045]\'','\'(2004-2008]\'',Misc
'\'(-inf-0.045]\'','\'(2004-2008]\'',Adventure
'\'(-inf-0.045]\'','\'(2004-2008]\'',Shooter
'\'(-inf-0.045]\'','\'(2004-2008]\'',Adventure
'\'(-inf-0.045]\'','\'(2004-2008]\'',Shooter
'\'(-inf-0.045]\'','\'(2004-2008]\'',Misc
'\'(-inf-0.045]\'','\'(2004-2008]\'',Misc
'\'(0.615-inf)\'','\'(2008-2012]\'',Action
'\'(0.615-inf)\'','\'(2008-2012]\'',Role-Playing
'\'(0.615-inf)\'','\'(2008-2012]\'',Role-Playing
'\'(0.615-inf)\'','\'(2008-2012]\'',Misc
'\'(0.615-inf)\'','\'(2008-2012]\'',Action
'\'(0.615-inf)\'','\'(2008-2012]\'',Puzzle
'\'(0.615-inf)\'','\'(2008-2012]\'',Role-Playing
'\'(0.615-inf)\'','\'(2008-2012]\'',Role-Playing
'\'(0.255-0.615]\'','\'(2008-2012]\'',Misc
'\'(0.255-0.615]\'','\'(2008-2012]\'',Puzzle
'\'(0.115-0.255]\'','\'(2008-2012]\'',Puzzle
'\'(0.115-0.255]\'','\'(2008-2012]\'',Sports
'\'(0.115-0.255]\'','\'(2008-2012]\'',Adventure
'\'(0.045-0.115]\'','\'(2008-2012]\'',Adventure
'\'(0.045-0.115]\'','\'(2008-2012]\'',Misc
'\'(0.045-0.115]\'','\'(2008-2012]\'',Misc
'\'(0.615-inf)\'','\'(2008-2012]\'',Action
'\'(0.255-0.615]\'','\'(2008-2012]\'',Misc
'\'(0.255-0.615]\'','\'(2008-2012]\'',Adventure
'\'(0.115-0.255]\'','\'(2008-2012]\'',Misc
'\'(0.115-0.255]\'','\'(2008-2012]\'',Action
'\'(0.045-0.115]\'','\'(2008-2012]\'',Sports
'\'(0.045-0.115]\'','\'(2008-2012]\'',Sports
'\'(0.045-0.115]\'','\'(2008-2012]\'',Sports
'\'(0.615-inf)\'','\'(2008-2012]\'',Action
'\'(0.615-inf)\'','\'(2008-2012]\'',Action
'\'(0.615-inf)\'','\'(2008-2012]\'',Adventure
'\'(0.255-0.615]\'','\'(2008-2012]\'',Action
'\'(0.255-0.615]\'','\'(2008-2012]\'',Action
'\'(0.255-0.615]\'','\'(2008-2012]\'',Misc
'\'(0.255-0.615]\'','\'(2008-2012]\'',Shooter
'\'(0.255-0.615]\'','\'(2008-2012]\'',Action
'\'(0.255-0.615]\'','\'(2008-2012]\'',Misc
'\'(0.255-0.615]\'','\'(2008-2012]\'',Racing
'\'(0.255-0.615]\'','\'(2008-2012]\'',Action
'\'(0.255-0.615]\'','\'(2008-2012]\'',Action
'\'(0.115-0.255]\'','\'(2008-2012]\'',Role-Playing
'\'(0.115-0.255]\'','\'(2008-2012]\'',Action
'\'(0.115-0.255]\'','\'(2008-2012]\'',Action
'\'(0.115-0.255]\'','\'(2008-2012]\'',Action
'\'(0.115-0.255]\'','\'(2008-2012]\'',Racing
'\'(0.115-0.255]\'','\'(2008-2012]\'',Sports
'\'(0.115-0.255]\'','\'(2008-2012]\'',Adventure
'\'(0.045-0.115]\'','\'(2008-2012]\'',Simulation
'\'(0.045-0.115]\'','\'(2008-2012]\'',Misc
'\'(0.045-0.115]\'','\'(2008-2012]\'',Sports
'\'(0.045-0.115]\'','\'(2008-2012]\'',Simulation
'\'(-inf-0.045]\'','\'(2008-2012]\'',Racing
'\'(0.615-inf)\'','\'(2008-2012]\'',Puzzle
'\'(0.615-inf)\'','\'(2008-2012]\'',Platform
'\'(0.615-inf)\'','\'(2008-2012]\'',Strategy
'\'(0.255-0.615]\'','\'(2008-2012]\'',Simulation
'\'(0.255-0.615]\'','\'(2008-2012]\'',Misc
'\'(0.255-0.615]\'','\'(2008-2012]\'',Puzzle
'\'(0.255-0.615]\'','\'(2008-2012]\'',Simulation
'\'(0.255-0.615]\'','\'(2008-2012]\'',Action
'\'(0.255-0.615]\'','\'(2008-2012]\'',Simulation
'\'(0.255-0.615]\'','\'(2008-2012]\'',Adventure
'\'(0.255-0.615]\'','\'(2008-2012]\'',Simulation
'\'(0.255-0.615]\'','\'(2008-2012]\'',Simulation
'\'(0.255-0.615]\'','\'(2008-2012]\'',Simulation
'\'(0.255-0.615]\'','\'(2008-2012]\'',Action
'\'(0.255-0.615]\'','\'(2008-2012]\'',Misc
'\'(0.115-0.255]\'','\'(2008-2012]\'',Misc
'\'(0.115-0.255]\'','\'(2008-2012]\'',Simulation
'\'(0.115-0.255]\'','\'(2008-2012]\'',Adventure
'\'(0.115-0.255]\'','\'(2008-2012]\'',Puzzle
'\'(0.115-0.255]\'','\'(2008-2012]\'',Simulation
'\'(0.115-0.255]\'','\'(2008-2012]\'',Platform
'\'(0.115-0.255]\'','\'(2008-2012]\'',Simulation
'\'(0.115-0.255]\'','\'(2008-2012]\'',Adventure
'\'(0.115-0.255]\'','\'(2008-2012]\'',Simulation
'\'(0.115-0.255]\'','\'(2008-2012]\'',Misc
'\'(0.115-0.255]\'','\'(2008-2012]\'',Simulation
'\'(0.115-0.255]\'','\'(2008-2012]\'',Role-Playing
'\'(0.115-0.255]\'','\'(2008-2012]\'',Adventure
'\'(0.115-0.255]\'','\'(2008-2012]\'',Adventure
'\'(0.115-0.255]\'','\'(2008-2012]\'',Puzzle
'\'(0.115-0.255]\'','\'(2008-2012]\'',Simulation
'\'(0.115-0.255]\'','\'(2008-2012]\'',Simulation
'\'(0.115-0.255]\'','\'(2008-2012]\'',Misc
'\'(0.115-0.255]\'','\'(2008-2012]\'',Misc
'\'(0.115-0.255]\'','\'(2008-2012]\'',Action
'\'(0.115-0.255]\'','\'(2008-2012]\'',Simulation
'\'(0.045-0.115]\'','\'(2008-2012]\'',Simulation
'\'(0.045-0.115]\'','\'(2008-2012]\'',Sports
'\'(0.045-0.115]\'','\'(2008-2012]\'',Simulation
'\'(0.045-0.115]\'','\'(2008-2012]\'',Misc
'\'(0.045-0.115]\'','\'(2008-2012]\'',Action
'\'(0.045-0.115]\'','\'(2008-2012]\'',Simulation
'\'(0.045-0.115]\'','\'(2008-2012]\'',Misc
'\'(0.045-0.115]\'','\'(2008-2012]\'',Simulation
'\'(0.045-0.115]\'','\'(2008-2012]\'',Simulation
'\'(0.045-0.115]\'','\'(2008-2012]\'',Misc
'\'(0.045-0.115]\'','\'(2008-2012]\'',Adventure
'\'(-inf-0.045]\'','\'(2008-2012]\'',Simulation
'\'(-inf-0.045]\'','\'(2008-2012]\'',Simulation
'\'(0.615-inf)\'','\'(2008-2012]\'',Adventure
'\'(0.615-inf)\'','\'(2008-2012]\'',Action
'\'(0.615-inf)\'','\'(2008-2012]\'',Racing
'\'(0.255-0.615]\'','\'(2008-2012]\'',Sports
'\'(0.255-0.615]\'','\'(2008-2012]\'',Simulation
'\'(0.255-0.615]\'','\'(2008-2012]\'',Racing
'\'(0.255-0.615]\'','\'(2008-2012]\'',Simulation
'\'(0.255-0.615]\'','\'(2008-2012]\'',Simulation
'\'(0.255-0.615]\'','\'(2008-2012]\'',Simulation
'\'(0.115-0.255]\'','\'(2008-2012]\'',Simulation
'\'(0.115-0.255]\'','\'(2008-2012]\'',Puzzle
'\'(0.115-0.255]\'','\'(2008-2012]\'',Simulation
'\'(0.115-0.255]\'','\'(2008-2012]\'',Simulation
'\'(0.115-0.255]\'','\'(2008-2012]\'',Action
'\'(0.115-0.255]\'','\'(2008-2012]\'',Simulation
'\'(0.045-0.115]\'','\'(2008-2012]\'',Simulation
'\'(0.045-0.115]\'','\'(2008-2012]\'',Action
'\'(0.045-0.115]\'','\'(2008-2012]\'',Puzzle
'\'(-inf-0.045]\'','\'(2008-2012]\'',Sports
'\'(0.615-inf)\'','\'(2008-2012]\'',Sports
'\'(0.255-0.615]\'','\'(2008-2012]\'',Action
'\'(0.255-0.615]\'','\'(2008-2012]\'',Puzzle
'\'(0.115-0.255]\'','\'(2008-2012]\'',Role-Playing
'\'(0.115-0.255]\'','\'(2008-2012]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2008-2012]\'',Adventure
'\'(0.045-0.115]\'','\'(2008-2012]\'',Sports
'\'(0.045-0.115]\'','\'(2008-2012]\'',Strategy
'\'(-inf-0.045]\'','\'(2008-2012]\'',Adventure
'\'(-inf-0.045]\'','\'(2008-2012]\'',Action
'\'(-inf-0.045]\'','\'(2008-2012]\'',Simulation
'\'(0.255-0.615]\'','\'(2008-2012]\'',Action
'\'(0.115-0.255]\'','\'(2008-2012]\'',Sports
'\'(-inf-0.045]\'','\'(2008-2012]\'',Action
'\'(0.615-inf)\'','\'(2008-2012]\'',Simulation
'\'(0.615-inf)\'','\'(2008-2012]\'',Puzzle
'\'(0.255-0.615]\'','\'(2008-2012]\'',Simulation
'\'(0.255-0.615]\'','\'(2008-2012]\'',Simulation
'\'(0.115-0.255]\'','\'(2008-2012]\'',Simulation
'\'(0.045-0.115]\'','\'(2008-2012]\'',Misc
'\'(0.045-0.115]\'','\'(2008-2012]\'',Simulation
'\'(0.045-0.115]\'','\'(2008-2012]\'',Simulation
'\'(0.045-0.115]\'','\'(2008-2012]\'',Simulation
'\'(0.045-0.115]\'','\'(2008-2012]\'',Platform
'\'(0.045-0.115]\'','\'(2008-2012]\'',Simulation
'\'(0.045-0.115]\'','\'(2008-2012]\'',Sports
'\'(-inf-0.045]\'','\'(2008-2012]\'',Simulation
'\'(-inf-0.045]\'','\'(2008-2012]\'',Simulation
'\'(-inf-0.045]\'','\'(2008-2012]\'',Simulation
'\'(-inf-0.045]\'','\'(2008-2012]\'',Simulation
'\'(0.615-inf)\'','\'(2008-2012]\'',Adventure
'\'(0.255-0.615]\'','\'(2008-2012]\'',Action
'\'(0.255-0.615]\'','\'(2008-2012]\'',Simulation
'\'(0.115-0.255]\'','\'(2008-2012]\'',Sports
'\'(0.115-0.255]\'','\'(2008-2012]\'',Action
'\'(0.115-0.255]\'','\'(2008-2012]\'',Fighting
'\'(0.045-0.115]\'','\'(2008-2012]\'',Adventure
'\'(0.045-0.115]\'','\'(2008-2012]\'',Adventure
'\'(0.045-0.115]\'','\'(2008-2012]\'',Simulation
'\'(0.045-0.115]\'','\'(2008-2012]\'',Sports
'\'(0.045-0.115]\'','\'(2008-2012]\'',Simulation
'\'(0.045-0.115]\'','\'(2008-2012]\'',Sports
'\'(-inf-0.045]\'','\'(2008-2012]\'',Adventure
'\'(-inf-0.045]\'','\'(2008-2012]\'',Simulation
'\'(-inf-0.045]\'','\'(2008-2012]\'',Sports
'\'(0.615-inf)\'','\'(2008-2012]\'',Role-Playing
'\'(0.255-0.615]\'','\'(2008-2012]\'',Role-Playing
'\'(0.255-0.615]\'','\'(2008-2012]\'',Role-Playing
'\'(0.115-0.255]\'','\'(2008-2012]\'',Shooter
'\'(0.115-0.255]\'','\'(2008-2012]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2008-2012]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2008-2012]\'',Action
'\'(-inf-0.045]\'','\'(2008-2012]\'',Action
'\'(-inf-0.045]\'','\'(2008-2012]\'',Role-Playing
'\'(0.255-0.615]\'','\'(2008-2012]\'',Shooter
'\'(0.255-0.615]\'','\'(2008-2012]\'',Action
'\'(0.615-inf)\'','\'(2008-2012]\'',Puzzle
'\'(0.615-inf)\'','\'(2008-2012]\'',Strategy
'\'(0.615-inf)\'','\'(2008-2012]\'',Action
'\'(0.255-0.615]\'','\'(2008-2012]\'',Misc
'\'(0.255-0.615]\'','\'(2008-2012]\'',Puzzle
'\'(0.255-0.615]\'','\'(2008-2012]\'',Puzzle
'\'(0.115-0.255]\'','\'(2008-2012]\'',Platform
'\'(0.115-0.255]\'','\'(2008-2012]\'',Adventure
'\'(0.255-0.615]\'','\'(2008-2012]\'',Action
'\'(0.255-0.615]\'','\'(2008-2012]\'',Simulation
'\'(0.255-0.615]\'','\'(2008-2012]\'',Role-Playing
'\'(0.115-0.255]\'','\'(2008-2012]\'',Strategy
'\'(0.115-0.255]\'','\'(2008-2012]\'',Role-Playing
'\'(0.115-0.255]\'','\'(2008-2012]\'',Action
'\'(0.115-0.255]\'','\'(2008-2012]\'',Sports
'\'(0.045-0.115]\'','\'(2008-2012]\'',Sports
'\'(0.045-0.115]\'','\'(2008-2012]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2008-2012]\'',Action
'\'(0.045-0.115]\'','\'(2008-2012]\'',Adventure
'\'(0.045-0.115]\'','\'(2008-2012]\'',Action
'\'(0.045-0.115]\'','\'(2008-2012]\'',Role-Playing
'\'(0.045-0.115]\'','\'(2008-2012]\'',Adventure
'\'(-inf-0.045]\'','\'(2008-2012]\'',Action
'\'(-inf-0.045]\'','\'(2008-2012]\'',Puzzle
'\'(-inf-0.045]\'','\'(2008-2012]\'',Adventure
'\'(-inf-0.045]\'','\'(2008-2012]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2008-2012]\'',Role-Playing
'\'(-inf-0.045]\'','\'(2008-2012]\'',Action
'\'(0.615-inf)\'','\'(2008-2012]\'',Simulation
'\'(0.615-inf)\'','\'(2008-2012]\'',Action
'\'(0.615-inf)\'','\'(2008-2012]\'',Puzzle
'\'(0.255-0.615]\'','\'(2008-2012]\'',Fighting
'\'(0.255-0.615]\'','\'(2008-2012]\'',Racing
'\'(0.255-0.615]\'','\'(2008-2012]\'',Action
'\'(0.255-0.615]\'','\'(2008-2012]\'',Fighting
'\'(0.255-0.615]\'','\'(2008-2012]\'',Adventure
'\'(0.255-0.615]\'','\'(2008-2012]\'',Adventure
'\'(0.255-0.615]\'','\'(2008-2012]\'',Simulation
'\'(0.255-0.615]\'','\'(2008-2012]\'',Sports
'\'(0.115-0.255]\'','\'(2008-2012]\'',Puzzle
'\'(0.115-0.255]\'','\'(2008-2012]\'',Action
'\'(0.115-0.255]\'','\'(2008-2012]\'',Racing
'\'(0.045-0.115]\'','\'(2008-2012]\'',Simulation
'\'(0.045-0.115]\'','\'(2008-2012]\'',Strategy
